Procesado,Método,URI,Banderas
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23tx_isolation,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23tx_read_only,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23unique_checks,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23updatable_views_with_limit,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23use_stat_tables,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Fuser-statistics%2F%23userstat,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23version,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23version_comment,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23version_compile_machine,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23version_compile_os,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23version_malloc_library,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23version_source_revision,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Fssltls-system-variables%2F%23version_ssl_library,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fmariadb.com%2Fkb%2Fen%2Flibrary%2Fdocumentation%2Freplication%2Foptimization-and-tuning%2Fsystem-variables%2Fserver-system-variables%2F%23wait_timeout,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=%2Fserver%2Fvariables&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/server/variables.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=%2Fserver%2Fplugins&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/vendor/jquery/jquery.tablesorter.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/server/plugins.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=%2Fserver%2Fplugins&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?pos=0&route=/server/databases&sort_by=SCHEMA_NAME&sort_order=asc&statistics=0,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/server/databases,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=%2Fserver%2Fvariables&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?pos=0&route=/server/databases&sort_by=DEFAULT_COLLATION_NAME&sort_order=desc&statistics=0,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/server/databases,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=example_app&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&db=example_app&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&db=example_app&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/server/privileges&selected_usr%5B%5D=root%26amp%3B%2327%3B127.0.0.1&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=information_schema&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=information_schema&db=information_schema&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=information_schema&db=information_schema&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/server/privileges&selected_usr%5B%5D=root%26amp%3B%2327%3B127.0.0.1&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=mysql&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=mysql&db=mysql&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=mysql&db=mysql&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=mysql&route=/server/privileges&selected_usr%5B%5D=root%26amp%3B%2327%3B127.0.0.1&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=performance_schema&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=performance_schema&db=performance_schema&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=performance_schema&db=performance_schema&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=performance_schema&route=/server/privileges&selected_usr%5B%5D=root%26amp%3B%2327%3B127.0.0.1&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?dbname=phpmyadmin&hostname=localhost&route=/server/privileges&routinename&tablename&username=pma,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=phpmyadmin&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=phpmyadmin&db=phpmyadmin&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=phpmyadmin&db=phpmyadmin&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=phpmyadmin&route=/server/privileges&selected_usr%5B%5D=pma%26amp%3B%2327%3Blocalhost&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=usuarios&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=usuarios&db=usuarios&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=usuarios&db=usuarios&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=usuarios&route=/server/privileges&selected_usr%5B%5D=root%26amp%3B%2327%3B127.0.0.1&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?adduser=1&dbname=virtual_xp&route=/server/privileges,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=virtual_xp&db=virtual_xp&route=%2Fserver%2Fprivileges&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=virtual_xp&db=virtual_xp&route=%2Fserver%2Fprivileges&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=virtual_xp&route=/server/privileges&selected_usr%5B%5D=root%26amp%3B%2327%3B127.0.0.1&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=/server/databases/create,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=%2Fserver%2Fdatabases%2Fcreate&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=%2Fserver%2Fdatabases%2Fcreate&server=1,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fwww.php.net%2Fmanual%2Fen%2Fbook.mysqli.php,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fwww.php.net%2Fmanual%2Fen%2Fbook.curl.php,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fwww.php.net%2Fmanual%2Fen%2Fbook.mbstring.php,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fsql&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fsql&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fsql&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/import,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fregexp.html,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fsearch&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/search.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fsearch&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/database/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/qbe,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fmulti-table-query&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/multi_table_query.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/query_generator.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fmulti-table-query&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?logical_op%5B0%5D=AND&logical_op%5B1%5D=AND&logical_op%5B2%5D=AND&logical_op%5B3%5D=AND&sort%5B0%5D=on&sort%5B1%5D=on&sort%5B2%5D=on&sort%5B3%5D=on&sql_query,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fexport&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fexport&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fexport&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/export,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/export,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/export,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fimport&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fimport&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fimport&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/import,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&db=example_app&route=%2Fserver%2Fprivileges&server=1&viewing_mode=db,
true,POST,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&db=example_app&route=%2Fserver%2Fprivileges&server=1&viewing_mode=db,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fstored-routines.html,
true,GET,https://127.0.0.1/phpmyadmin/index.php?add_item=1&db=example_app&route=/database/routines&table,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Froutines&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/routines.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Froutines&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/routines&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/routines&submit_mult=drop&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fevents.html,
true,GET,https://127.0.0.1/phpmyadmin/index.php?add_item=1&db=example_app&route=/database/events,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fevents&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/events.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/toggle-ltr.png,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fevents&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/events&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/events&submit_mult=drop&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Ftriggers.html,
true,GET,https://127.0.0.1/phpmyadmin/index.php?add_item=1&db=example_app&route=/database/triggers&table,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Ftriggers&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/triggers.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Ftriggers&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/triggers&submit_mult=export&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/triggers&submit_mult=drop&token=776f6d446d524e2a5a475148337b3c7e,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=cache,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=migrations,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=password_reset_tokens,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=sessions,
true,GET,https://127.0.0.1/phpmyadmin/index.php?back=index.php%3Froute%3D%2Fdatabase%2Ftracking&db=example_app&goto=index.php%3Froute%3D%2Ftable%2Ftracking&route=/table/tracking&server=1&table=users,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Ftracking&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/tracking.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Ftracking&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/database/tracking,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/designer/database.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/designer/objects.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/designer/page.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/designer/history.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/designer/move.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/designer/init.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/downarrow2_m.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/viewInFullscreen.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/other_table.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/page_add.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/page_edit.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/save.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/save_as.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/page_delete.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/table.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/relation.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/display_field.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/reload.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/help.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/ang_direct.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/grid.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/downarrow1.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/bottom.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/toggle_lines.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/export.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/2rightarrow_m.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/anchor.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/downarrow2.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/resize.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/exec_small.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/FieldKey_small.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/Field_small_char.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/Field_small_int.png,
true,GET,https://127.0.0.1/phpmyadmin/themes/pmahomme/img/designer/Field_small_date.png,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fdesigner&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/database/designer,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fcentral-columns&server=1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/database/central_columns.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fdatabase%2Fcentral-columns&server=1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/database/central-columns,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/database/central-columns,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=/database/operations,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=/table/create,
true,GET,https://127.0.0.1/phpmyadmin/index.php?ajax_request=1&recent_table=1&route=/recent-table,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fcreate-table.html,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fdata-types.html,
true,GET,https://127.0.0.1/phpmyadmin/index.php?route=/transformation/overview,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fstorage-engines.html,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Ffederated-create-connection.html,
true,GET,https://127.0.0.1/phpmyadmin/url.php?url=https%3A%2F%2Fdev.mysql.com%2Fdoc%2Frefman%2F8.0%2Fen%2Fpartitioning.html,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Ftable%2Fcreate&server=1&table=ZAP,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Ftable%2Fcreate&server=1&table=ZAP,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/create,
true,GET,https://127.0.0.1/phpmyadmin/index.php?reload=1&route=/,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=%2Fsql&server=1,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=zap&route=/database/operations,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=zap&route=/database/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/sql&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/sql&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/export&single_table=true&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/import&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&checkprivstable=cache_locks&db=example_app&route=/server/privileges&table=cache_locks&viewing_mode=table,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/operations&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/tracking&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/triggers&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/gis_data_editor.js?v=5.2.1,
true,GET,https://127.0.0.1/phpmyadmin/js/dist/multi_column_sort.js?v=5.2.1,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=cache_locks,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=cache_locks,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/sql&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/sql&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/export&single_table=true&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/import&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&checkprivstable=failed_jobs&db=example_app&route=/server/privileges&table=failed_jobs&viewing_mode=table,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/operations&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/tracking&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/triggers&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=failed_jobs,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=failed_jobs,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=failed_jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/sql&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/sql&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/export&single_table=true&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/import&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&checkprivstable=jobs&db=example_app&route=/server/privileges&table=jobs&viewing_mode=table,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/operations&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/tracking&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/triggers&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=jobs,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=jobs,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=%2Fsql&server=1&table=jobs,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/sql&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/sql&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/export&single_table=true&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/import&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?checkprivsdb=example_app&checkprivstable=job_batches&db=example_app&route=/server/privileges&table=job_batches&viewing_mode=table,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/operations&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/tracking&table=job_batches,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=example_app&route=/table/triggers&table=job_batches,
